1578925078.1276	-0.01	0.01	0.00	-0.01
1578925078.1719	-0.01	0.00	0.00	-0.01
1578925078.2223	-0.01	0.00	-0.01	-0.01
1578925078.2703	-0.01	0.00	-0.01	-0.01
1578925078.3161	-0.01	-0.01	-0.01	-0.01
1578925078.3656	-0.01	-0.01	-0.01	-0.01
1578925078.4141	-2.00	-0.01	0.00	-0.01
1578925078.4646	-0.01	-0.01	0.00	-0.01
1578925078.5089	-0.01	-0.01	0.00	-0.01
1578925078.5580	-0.01	0.00	0.00	-0.01
1578925078.6071	-0.01	0.00	-0.01	-0.01
1578925078.6562	-0.01	0.00	-0.01	-0.01
1578925078.7008	-0.01	0.00	-0.01	-0.01
1578925078.7508	-0.01	-0.01	-0.01	-0.01
1578925078.7996	-0.03	-0.01	-0.01	-0.01
1578925078.8471	-0.01	-0.01	0.00	-0.01
1578925078.8944	-0.01	-0.01	0.00	-0.01
1578925078.9423	-0.01	0.00	0.00	-0.01
1578925078.9924	-0.01	0.00	0.00	-0.01
1578925079.0361	-0.01	0.00	-0.01	-0.01
1578925079.0862	-0.01	0.00	-0.01	-0.01
1578925079.1363	-0.01	-0.01	-0.01	-0.01
1578925079.1841	-0.01	-0.01	-0.01	-0.01
1578925079.2301	-8.00	-0.01	0.00	-0.01
1578925079.2788	-0.01	-0.01	0.00	-0.01
1578925079.3278	-0.01	-0.01	0.00	-0.01
1578925079.3758	-0.01	0.00	0.00	-0.01
1578925079.4224	-0.01	0.00	-0.01	-0.01
1578925079.4709	-0.01	0.00	-0.01	-0.01
1578925079.5204	-0.01	-128.00	-0.01	-0.01
1578925079.5661	-0.01	-0.01	-0.01	-0.01
1578925079.6138	-0.12	-0.01	-0.01	-0.01
1578925079.6640	-0.01	-0.01	0.00	-0.01
1578925079.7122	-0.01	-0.01	0.00	-0.01
1578925079.7578	-0.01	0.00	0.00	-0.01
1578925079.8074	-0.01	0.00	0.00	-0.01
1578925079.8557	-0.01	0.00	-0.01	-0.01
1578925079.9060	-0.01	0.00	-0.01	-0.01
1578925079.9508	-0.01	-0.01	-0.01	-0.01
1578925079.9994	-0.01	-0.01	-0.01	-0.01
1578925080.0491	-8.00	-0.01	0.00	-0.01
1578925080.0968	-0.01	-0.01	0.00	-0.01
1578925080.1510	-0.01	-0.01	0.00	-0.01
1578925080.1922	-0.01	0.00	0.00	-0.01
1578925080.2409	-0.01	0.00	-0.01	-0.01
1578925080.2859	-0.01	0.00	-0.01	-0.01
1578925080.3362	-0.01	-64.00	-0.01	-0.01
1578925080.3861	-0.01	-0.01	-0.01	-0.01
1578925080.4340	-0.03	-0.01	-0.01	-0.01
1578925080.4784	-0.01	-0.01	0.00	-0.01
1578925080.5278	-0.01	-0.01	0.00	-0.01
1578925080.5764	-0.01	0.00	0.00	-0.01
1578925080.6254	-0.01	0.00	0.00	-0.01
1578925080.6706	-0.01	0.00	-0.01	-0.01
1578925080.7211	-0.01	0.00	-0.01	-0.01
1578925080.7688	-0.01	-0.01	-0.01	-0.01
1578925080.8159	-0.01	-0.01	-0.01	-0.01
1578925080.8627	-8.00	-0.01	0.00	-0.01
1578925080.9128	-0.01	-0.01	0.00	-0.01
1578925080.9611	-0.01	-0.01	0.00	-0.01
1578925081.0067	-0.01	0.00	0.00	-0.01
1578925081.0556	-0.01	0.00	-0.01	-0.01
1578925081.1047	-0.01	0.00	-0.01	-0.01
1578925081.1546	-0.01	-4.00	-0.01	-0.01
1578925081.1989	-0.01	-0.01	-0.01	-0.01
1578925081.2485	-0.12	-0.01	-0.01	-0.01
1578925081.2966	-0.01	-0.01	0.00	-0.01
1578925081.3463	-0.01	-0.01	0.00	-0.01
1578925081.3919	-0.01	0.00	0.00	-0.01
1578925081.4399	-0.01	0.00	0.00	-0.01
1578925081.4896	-0.01	0.00	-0.01	-0.01
1578925081.5346	-0.01	0.00	-0.01	-0.01
1578925081.5846	-0.01	-0.01	-0.01	-0.01
1578925081.6346	-0.01	-0.01	-0.01	-0.01
1578925081.6827	-8.00	-0.01	0.00	-0.01
1578925081.7282	-0.01	-0.01	0.00	-0.01
1578925081.7761	-0.01	511.99	0.00	-0.01
1578925081.8264	-0.01	0.00	0.00	-0.01
1578925081.8745	-0.01	0.00	-0.01	-0.01
1578925081.9199	-0.01	0.00	-0.01	-0.01
1578925081.9696	-0.01	-1.00	-0.01	-0.01
1578925082.0186	-0.01	-0.01	-0.01	-0.01
1578925082.0665	-0.06	-0.01	-0.01	-0.01
1578925082.1133	-0.01	-0.01	0.00	-0.01
1578925082.1628	-0.01	-0.01	0.00	-0.01
1578925082.2113	-0.01	0.00	0.00	-0.01
1578925082.2566	-0.01	0.00	0.00	-0.01
1578925082.3046	-0.01	0.00	-0.01	-0.01
1578925082.3546	-0.01	0.00	-0.01	-0.01
1578925082.4039	-0.01	-0.01	-0.01	-0.01
1578925082.4481	-0.01	-0.01	-0.01	-0.01
1578925082.4976	-8.00	-0.01	0.00	-0.01
1578925082.5464	-0.01	-0.01	0.00	-0.01
1578925082.5951	-0.01	127.99	0.00	-0.01
1578925082.6411	-0.01	0.00	0.00	-0.01
1578925082.6899	-0.01	0.00	-0.01	-0.01
1578925082.7400	-0.01	0.00	-0.01	-0.01
1578925082.7834	-0.01	-0.25	-0.01	-0.01
1578925082.8342	-0.01	-0.01	-0.01	-0.01
1578925082.8816	-0.25	-0.01	-0.01	-0.01
1578925082.9316	-0.01	-0.01	0.00	-0.01
1578925082.9771	-0.01	-0.01	0.00	-0.01
1578925083.0261	-0.01	0.00	0.00	-0.01
1578925083.0769	-0.01	0.00	0.00	-0.01
1578925083.1242	-0.01	0.00	-0.01	-0.01
1578925083.1695	-0.01	0.00	-0.01	-0.01
1578925083.2190	-0.01	-0.01	-0.01	-0.01
1578925083.2677	-0.01	-0.01	-0.01	-0.01
1578925083.3208	-4.00	-0.01	0.00	-0.01
1578925083.3629	-0.01	-0.01	0.00	-0.01
1578925083.4136	-0.01	63.99	0.00	-0.01
1578925083.4609	-0.01	0.00	0.00	-0.01
1578925083.5067	-0.01	0.00	-0.01	-0.01
1578925083.5544	-0.01	0.00	-0.01	-0.01
1578925083.6068	-0.01	-0.02	-0.01	-0.01
1578925083.6526	-0.01	-0.01	-0.01	-0.01
1578925083.6980	-0.25	-0.01	-0.01	-0.01
1578925083.7474	-0.01	-0.01	0.00	-0.01
1578925083.7965	-0.01	-0.01	0.00	-0.01
1578925083.8444	-0.01	0.00	0.00	-0.01
1578925083.8908	-0.01	0.00	0.00	-0.01
1578925083.9396	-0.01	0.00	-0.01	-0.01
1578925083.9888	-0.01	0.00	-0.01	-0.01
1578925084.0334	-0.01	-0.01	-0.01	-0.01
1578925084.0831	-0.06	-0.01	-0.01	-0.01
1578925084.1318	-4.00	-0.01	0.00	-0.01
1578925084.1812	-0.01	-0.01	0.00	-0.01
1578925084.2267	-0.01	1.99	0.00	-0.01
1578925084.2759	-0.01	0.00	0.00	-0.01
1578925084.3281	-0.01	0.00	-0.01	-0.01
1578925084.3735	-0.01	0.00	-0.01	-0.01
1578925084.4196	-0.01	-0.01	-0.01	-0.01
1578925084.4675	-0.01	-0.01	-0.01	-0.01
1578925084.5172	-1.00	-0.01	7.99	-0.01
1578925084.5652	-0.01	-0.01	0.00	-0.01
1578925084.6109	-0.01	-0.01	0.00	-0.01
1578925084.6605	-0.01	0.00	0.00	-0.01
1578925084.7095	-0.01	0.00	0.00	-0.01
1578925084.7543	-0.01	0.00	-0.01	-0.01
1578925084.8047	-0.01	0.00	-0.01	-0.01
1578925084.8542	-0.01	-0.01	-0.01	-0.01
1578925084.9013	-0.06	-0.01	-0.01	-0.01
1578925084.9472	-2.00	-0.01	0.00	-0.01
1578925084.9964	-0.01	-0.01	0.00	-0.01
1578925085.0467	-0.01	0.49	0.00	-0.01
1578925085.0981	-0.01	0.00	0.00	-0.01
1578925085.1409	-0.01	0.00	-0.01	-0.01
1578925085.1906	-0.01	0.00	-0.01	-0.01
1578925085.2421	-0.01	-0.01	-0.01	-0.01
1578925085.2827	-0.01	-0.01	-0.01	-0.01
1578925085.3321	-1.00	-0.01	0.49	-0.01
1578925085.3821	-0.01	-0.01	0.00	-0.01
1578925085.4336	-0.01	-0.01	0.00	-0.01
1578925085.4761	-0.01	0.00	0.00	-0.01
1578925085.5260	-0.01	0.00	-1.00	-0.01
1578925085.5739	-0.01	0.00	-0.01	-0.01
1578925085.6220	-0.01	0.00	-0.01	-0.01
1578925085.6672	-0.01	-0.01	-0.01	-0.01
1578925085.7173	-0.12	-0.01	-0.01	-0.01
1578925085.7700	-0.12	-0.01	0.00	-0.01
1578925085.8122	-0.01	-0.01	0.00	-0.01
1578925085.8622	-0.01	0.12	0.00	-0.01
1578925085.9102	-0.01	0.00	0.00	-0.01
1578925085.9595	-0.01	0.00	-0.01	-0.01
1578925086.0040	-0.01	0.00	-0.01	-0.01
1578925086.0532	-0.01	-0.01	-0.01	-0.01
1578925086.1022	-0.01	-0.01	-0.01	-0.01
1578925086.1511	-4.00	-0.01	0.00	-0.01
1578925086.1963	-0.01	-0.01	0.00	-0.01
1578925086.2463	-0.01	-0.01	0.00	-0.01
1578925086.2967	-0.01	0.00	0.00	-0.01
1578925086.3426	-0.01	0.00	-0.06	-0.01
1578925086.3892	-0.01	0.00	-0.01	-0.01
1578925086.4381	-0.01	0.00	-0.01	-0.01
1578925086.4872	-0.01	-0.01	-0.01	-0.01
1578925086.5365	-0.03	-0.01	-0.01	-0.01
1578925086.5808	-0.01	-0.01	0.00	-0.01
1578925086.6323	-0.01	-0.01	0.00	-0.01
1578925086.6804	-0.01	0.00	0.00	-0.01
1578925086.7256	-0.01	0.00	0.00	-0.01
1578925086.7736	-0.01	0.00	-0.01	-0.01
1578925086.8237	-0.01	0.00	-0.01	-0.01
1578925086.8721	-0.01	-0.01	-0.01	-0.01
1578925086.9174	-0.01	-0.01	-0.01	-0.01
1578925086.9663	-2.00	-0.01	0.00	-0.01
1578925087.0154	-0.01	-0.01	0.00	-0.01
1578925087.0621	-0.01	-0.01	0.00	-0.01
1578925087.1092	-0.01	0.00	0.00	-0.01
1578925087.1595	-0.01	0.00	-0.01	-0.01
1578925087.2079	-0.01	0.00	-0.01	-0.01
1578925087.2533	-0.01	-1024.00	-0.01	-0.01
1578925087.3034	-0.01	-0.01	-0.01	-0.01
1578925087.3515	-0.12	-0.01	-0.01	-0.01
1578925087.4017	-0.01	-0.01	0.00	-0.01
1578925087.4461	-0.01	-0.01	0.00	-0.01
1578925087.4953	-0.01	0.00	0.00	-0.01
1578925087.5445	-0.01	0.00	0.00	-0.01
1578925087.5926	-0.01	0.00	-0.01	-0.01
1578925087.6394	-0.01	0.00	-0.01	-0.01
1578925087.6872	-0.01	-0.01	-0.01	-0.01
1578925087.7362	-0.01	-0.01	-0.01	-0.01
1578925087.7810	-4.00	-0.01	0.00	-0.01
1578925087.8298	-0.01	-0.01	0.00	-0.01
1578925087.8808	-0.01	-0.01	0.00	-0.01
1578925087.9280	-0.01	0.00	0.00	-0.01
1578925087.9739	-0.01	0.00	-0.01	-0.01
1578925088.0229	-0.01	0.00	-0.01	-0.01
1578925088.0722	-0.01	-1024.00	-0.01	-0.01
1578925088.1213	-0.01	-0.01	-0.01	-0.01
1578925088.1667	-0.06	-0.01	-0.01	-0.01
1578925088.2149	-0.01	-0.01	0.00	-0.01
1578925088.2649	-0.01	-0.01	0.00	-0.01
1578925088.3141	-0.01	0.00	0.00	-0.01
1578925088.3592	-0.01	0.00	0.00	-0.01
1578925088.4086	-0.01	0.00	-0.01	-0.01
1578925088.4572	-0.01	0.00	-0.01	-0.01
1578925088.5029	-0.01	-0.01	-0.01	-0.01
1578925088.5510	-0.01	-0.01	-0.01	-0.01
1578925088.6010	-4.00	-0.01	0.00	-0.01
1578925088.6497	-0.01	-0.01	0.00	-0.01
1578925088.6950	-0.01	-0.01	0.00	-0.01
1578925088.7448	-0.01	0.00	0.00	-0.01
1578925088.7932	-0.01	0.00	-0.01	-0.01
1578925088.8421	-0.01	0.00	-0.01	-0.01
1578925088.8871	-0.01	-2048.00	-0.01	-0.01
1578925088.9372	-0.01	-0.01	-0.01	-0.01
1578925088.9864	-0.03	-0.01	-0.01	-0.01
1578925089.0338	-0.03	-0.01	0.00	-0.01
1578925089.0809	-0.01	-0.01	0.00	-0.01
1578925089.1291	-0.01	0.02	0.00	-0.01
1578925089.1780	-0.01	0.00	0.00	-0.01
1578925089.2227	-0.01	0.00	-0.01	-0.01
1578925089.2727	-0.01	0.00	-0.01	-0.01
1578925089.3216	-0.01	-0.01	-0.01	-0.01
1578925089.3710	-0.01	-0.01	-0.01	-0.01
1578925089.4176	-4.00	-0.01	0.00	-0.01
1578925089.4649	-0.01	-0.01	0.00	-0.01
1578925089.5143	-0.01	-0.01	0.00	-0.01
1578925089.5701	-0.01	0.00	0.00	-0.01
1578925089.6090	-0.01	0.00	-0.01	-0.01
1578925089.6571	-0.01	0.00	-0.01	-0.01
1578925089.7083	-0.01	0.00	-0.01	-0.01
1578925089.7538	-0.01	-0.01	-0.01	-0.01
1578925089.8008	-0.03	-0.01	-0.01	-0.01
1578925089.8536	-0.01	-0.01	0.00	-0.01
1578925089.9016	-0.01	-0.01	0.00	-0.01
1578925089.9442	-0.01	0.00	0.00	-0.01
1578925089.9932	-0.01	0.00	0.00	-0.01
1578925090.0424	-0.01	0.00	-0.01	-0.01
1578925090.0916	-0.01	0.00	-0.01	-0.01
1578925090.1365	-0.01	-0.01	-0.01	-0.01
1578925090.1869	-0.01	-0.01	-0.01	-0.01
1578925090.2346	-4.00	-0.01	0.00	-0.01
1578925090.2833	-0.01	-0.01	0.00	-0.01
1578925090.3295	-0.01	-0.01	0.00	-0.01
1578925090.3785	-0.01	0.00	0.00	-0.01
1578925090.4312	-0.01	0.00	-0.01	-0.01
1578925090.4721	-0.01	0.00	-0.01	-0.01
1578925090.5233	-0.01	-1024.00	-0.01	-0.01
1578925090.5703	-0.01	-0.01	-0.01	-0.01
1578925090.6205	-0.03	-0.01	-0.01	-0.01
1578925090.6651	-0.01	-0.01	0.00	-0.01
1578925090.7139	-0.01	-0.01	0.00	-0.01
1578925090.7638	-0.01	0.01	0.00	-0.01
1578925090.8138	-0.01	0.00	0.00	-0.01
1578925090.8576	-0.01	0.00	-0.01	-0.01
1578925090.9068	-0.01	0.00	-0.01	-0.01
1578925090.9557	-0.01	-0.01	-0.01	-0.01
1578925091.0036	-0.01	-0.01	-0.01	-0.01
1578925091.0506	-8.00	-0.01	0.00	-0.01
1578925091.0992	-0.01	-0.01	0.00	-0.01
1578925091.1477	-0.01	-0.01	0.00	-0.01
1578925091.1936	-0.01	0.00	0.00	-0.01
1578925091.2429	-0.01	0.00	-0.06	-0.01
1578925091.2925	-0.01	0.00	-0.01	-0.01
1578925091.3416	-0.01	-512.00	-0.01	-0.01
1578925091.3860	-0.01	-0.01	-0.01	-0.01
1578925091.4356	-0.03	-0.01	-0.01	-0.01
1578925091.4839	-0.01	-0.01	0.00	-0.01
1578925091.5396	-0.01	-0.01	0.00	-0.01
1578925091.5788	-0.01	0.00	0.00	-0.01
1578925091.6275	-0.01	0.00	0.00	-0.01
1578925091.6847	-0.01	0.00	-0.01	-0.01
1578925091.7224	-0.01	0.00	-0.01	-0.01
1578925091.7771	-0.01	-0.01	-0.01	-0.01
1578925091.8195	-0.01	-0.01	-0.01	-0.01
1578925091.8694	-4.00	-0.01	0.00	-0.01
1578925091.9140	-0.01	-0.01	0.00	-0.01
1578925091.9628	-0.01	-0.01	0.00	-0.01
1578925092.0157	-0.01	0.00	0.00	-0.01
1578925092.0611	-0.01	0.00	-0.01	-0.01
1578925092.1072	-0.01	0.00	-0.01	-0.01
1578925092.1548	-0.01	-2048.00	-0.01	-0.01
1578925092.2064	-0.01	-0.01	-0.01	-0.01
1578925092.2546	-0.06	-0.01	-0.01	-0.01
1578925092.2986	-0.01	-0.01	0.00	-0.01
1578925092.3479	-0.01	-0.01	0.00	-0.01
1578925092.3982	-0.01	0.00	0.00	-0.01
1578925092.4431	-0.01	0.00	0.00	-0.01
1578925092.4913	-0.01	0.00	-0.01	-0.01
1578925092.5404	-0.01	0.00	-0.01	-0.01
1578925092.5897	-0.01	-0.01	-0.01	-0.01
1578925092.6352	-0.01	-0.01	-0.01	-0.01
1578925092.6834	-2.00	-0.01	0.00	-0.01
1578925092.7324	-0.01	-0.01	0.00	-0.01
1578925092.7831	-0.01	-0.01	0.00	-0.01
1578925092.8273	-0.01	0.00	0.00	-0.01
1578925092.8766	-0.01	0.00	-0.02	-0.01
1578925092.9256	-0.01	0.00	-0.01	-0.01
1578925092.9755	-0.01	-1024.00	-0.01	-0.01
1578925093.0196	-0.01	-0.01	-0.01	-0.01
1578925093.0707	-0.03	-0.01	-0.01	-0.01
1578925093.1205	-0.01	-0.01	0.00	-0.01
1578925093.1626	-0.01	-0.01	0.00	-0.01
1578925093.2132	-0.01	0.02	0.00	-0.01
1578925093.2611	-0.01	0.00	0.00	-0.01
1578925093.3105	-0.01	0.00	-0.01	-0.01
1578925093.3547	-0.01	0.00	-0.01	-0.01
1578925093.4049	-0.01	-0.01	-0.01	-0.01
1578925093.4536	-0.01	-0.01	-0.01	-0.01
1578925093.5047	-4.00	-0.01	0.00	-0.01
1578925093.5487	-0.01	-0.01	0.00	-0.01
1578925093.5965	-0.01	-0.01	0.00	-0.01
1578925093.6466	-0.01	0.00	0.00	-0.01
1578925093.6964	-0.01	0.00	-0.06	-0.01
1578925093.7405	-0.01	0.00	-0.01	-0.01
1578925093.7917	-0.01	0.00	-0.01	-0.01
1578925093.8414	-0.01	-0.01	-0.01	-0.01
1578925093.8866	-0.03	-0.01	-0.01	-0.01
1578925093.9329	-0.01	-0.01	0.00	-0.01
1578925093.9850	-0.01	-0.01	0.00	-0.01
1578925094.0328	-0.01	0.00	0.00	-0.01
1578925094.0775	-0.01	0.00	0.00	-0.01
1578925094.1264	-0.01	0.00	-0.01	-0.01
1578925094.1770	-0.01	0.00	-0.01	-0.01
1578925094.2248	-0.01	-0.01	-0.01	-0.01
1578925094.2698	-0.01	-0.01	-0.01	-0.01
1578925094.3209	-8.00	-0.01	0.00	-0.01
1578925094.3678	-0.01	-0.01	0.00	-0.01
1578925094.4141	-0.01	-0.01	0.00	-0.01
1578925094.4616	-0.01	0.00	0.00	-0.01
1578925094.5106	-0.01	0.00	-0.01	-0.01
1578925094.5717	-0.01	0.00	-0.01	-0.01
1578925094.6054	-0.01	-128.00	-0.01	-0.01
1578925094.6549	-0.01	-0.01	-0.01	-0.01
1578925094.7037	-0.03	-0.01	-0.01	-0.01
1578925094.7532	-0.01	-0.01	0.00	-0.01
1578925094.7977	-0.01	-0.01	0.00	-0.01
1578925094.8500	-0.01	0.00	0.00	-0.01
1578925094.9004	-0.01	0.00	0.00	-0.01
1578925094.9445	-0.01	0.00	-0.01	-0.01
1578925094.9947	-0.01	0.00	-0.01	-0.01
1578925095.0421	-0.01	-0.01	-0.01	-0.01
1578925095.0914	-0.01	-0.01	-0.01	-0.01
1578925095.1335	-4.00	-0.01	0.00	-0.01
1578925095.1831	-0.01	-0.01	0.00	-0.01
1578925095.2395	-0.01	-0.01	0.00	-0.01
1578925095.2816	-0.01	0.00	0.00	-0.01
1578925095.3278	-0.01	0.00	-0.01	-0.01
1578925095.3786	-0.01	0.00	-0.01	-0.01
1578925095.4286	-0.01	-16.00	-0.01	-0.01
1578925095.4739	-0.01	-0.01	-0.01	-0.01
1578925095.5211	-0.03	-0.01	-0.01	-0.01
1578925095.5681	-0.01	-0.01	0.00	-0.01
1578925095.6184	-0.01	-0.01	0.00	-0.01
1578925095.6647	-0.01	0.00	0.00	-0.01
1578925095.7111	-0.01	0.00	0.00	-0.01
1578925095.7605	-0.01	0.00	-0.01	-0.01
1578925095.8096	-0.01	0.00	-0.01	-0.01
1578925095.8578	-0.01	-0.01	-0.01	-0.01
1578925095.9116	-0.01	-0.01	-0.01	-0.01
1578925095.9537	-4.00	-0.01	0.00	-0.01
1578925096.0023	-0.01	-0.01	0.00	-0.01
1578925096.0483	-0.01	-0.01	0.00	-0.01
1578925096.0988	-0.01	0.00	0.00	-0.01
1578925096.1511	-0.01	0.00	-0.01	-0.01
1578925096.1938	-0.01	0.00	-0.01	-0.01
1578925096.2437	-0.01	-0.50	-0.01	-0.01
1578925096.2886	-0.01	-0.01	-0.01	-0.01
1578925096.3381	-0.06	-0.01	-0.01	-0.01
1578925096.3834	-0.01	-0.01	0.00	-0.01
1578925096.4327	-0.01	-0.01	0.00	-0.01
1578925096.4807	-0.01	0.00	0.00	-0.01
1578925096.5332	-0.01	0.00	0.00	-0.01
1578925096.5801	-0.01	0.00	-0.01	-0.01
1578925096.6254	-0.01	0.00	-0.01	-0.01
1578925096.6746	-0.01	-0.01	-0.01	-0.01
1578925096.7235	-0.01	-0.01	0.00	-0.01
1578925096.7716	-0.01	-0.01	0.00	-0.01
1578925096.8184	-0.01	-0.01	0.00	-0.01
1578925096.8661	-0.01	-0.01	0.00	-0.01
1578925096.9114	-0.01	-0.01	0.00	-0.01
1578925096.9683	-0.01	-0.01	0.00	-0.01
1578925097.0098	-0.01	-0.01	0.00	-0.01
1578925097.0590	-0.01	-0.01	0.00	-0.01
1578925097.1038	-0.01	-0.01	0.00	-0.01
1578925097.1630	-0.01	-0.01	0.00	-0.01
1578925097.2088	-0.01	-0.01	0.00	-0.01
1578925097.2527	-0.01	-0.01	0.00	-0.01
1578925097.2968	-0.01	-0.01	0.00	-0.01
1578925097.3464	-0.01	-0.01	0.00	-0.01
1578925097.3943	-0.01	-0.01	-0.01	-0.01
1578925097.4396	-0.01	-0.01	-0.01	-0.01
1578925097.4885	-0.01	-0.01	-0.01	-0.01
1578925097.5382	-0.01	-0.01	-0.01	-0.01
1578925097.5862	-0.01	-0.01	-0.01	-0.01
1578925097.6320	-0.01	-0.01	0.00	-0.01
1578925097.6799	-0.01	-0.01	-0.01	-0.01
1578925097.7296	-0.01	-0.01	-0.01	-0.01
1578925097.7785	-0.01	-0.01	-0.01	-0.01
1578925097.8247	-0.01	-0.01	-0.01	-0.01
1578925097.8735	-0.01	-0.01	-0.01	-0.01
1578925097.9238	-0.01	-0.01	-0.01	-0.01
1578925097.9712	-0.01	-0.01	-0.01	-0.01
1578925098.0167	-0.01	-0.01	-0.01	-0.01
1578925098.0651	-0.01	-0.01	-0.01	-0.01
1578925098.1146	-0.01	-0.01	-0.01	-0.01
1578925098.1632	-0.01	-0.01	-0.01	-0.01
1578925098.2094	-0.01	-0.01	-0.01	-0.01
1578925098.2581	-0.01	-0.01	-0.01	-0.01
1578925098.3083	-0.01	-0.01	-0.01	-0.01
1578925098.3567	-0.01	-0.01	-0.01	-0.01
1578925098.4016	-0.01	-0.01	-0.01	-0.01
1578925098.4503	-0.01	-0.01	-0.01	-0.01
1578925098.4996	-0.01	-0.01	-0.01	-0.01
1578925098.5447	-0.01	-0.01	-0.01	-0.01
1578925098.5945	-0.01	-0.01	-0.01	-0.01
1578925098.6429	-0.01	-0.01	-0.01	-0.01
1578925098.6930	-0.01	-0.01	-0.01	-0.01
1578925098.7389	-0.01	-0.01	-0.01	-0.01
1578925098.7867	-0.01	-0.01	-0.01	-0.01
1578925098.8349	-0.01	-0.01	-0.01	-0.01
1578925098.8846	-0.01	-0.01	-0.01	-0.01
1578925098.9304	-0.01	-0.01	-0.01	-0.01
1578925098.9784	-0.01	-0.01	-0.01	-0.01
1578925099.0294	-0.01	-0.01	-0.01	-0.01
1578925099.0767	-0.01	-0.01	-0.01	-0.01
1578925099.1228	-0.01	-0.01	-0.01	-0.01
1578925099.1744	-0.01	-0.01	-0.01	-0.01
